#
#     Data from population synthesis for run4
#
# By Ylva Gotberg, 2023-10-03
#
# Initial conditions:
#   Using the single star models from /home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006_single_star/ to determine the radii of donors at different evolutionary stages
#   This means that we assume metallicity, Z=0.006
#   Using the lifetimes of stars from single star models in/home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006_single_star/
#   IMF: Kroupa, M_min = 0.1 Msun, M_max = 100.0 Msun 
# We assume the star-formation type: constant, with a star-formation rate of 0.2 Msun/yr
# This file contains the information about the stars that are present in the population after 100000000.0 years
#   fbin:constant
#   q distribution: flat, 0.1 < q < 1.0
#   P distribution: Sana+12 for M1>15 Msun and Opik24 for M1<15 Msun
#
# Physical assumptions:
#   Critical mass ratio for the donor main sequence, q_crit_MS=0.65
#   Critical mass ratio for the donor Hertzsprung gap, q_crit_HG=0.4
#   Using the alpha-prescription for common envelope evolution
#   alpha_CE = 1.0, lambda_CE = 0.5
#   Using the binary star models from /home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006/ to determine the masses and radii of stripped stars
#   Stripped stars can only be formed from donor stars with 2.0 < M1init/Msun < 100.0
#   Actually, we assume that binary interaction only can occur in the above mass range.
#   For stripped stars we set the total lifetime to tau_MS+tau_strip, where the duration of the stripped phases (tau_strip) come from the binary models in/home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006/
#   Mass transfer efficiency is set to beta_MS = 1.0, beta_HG = 0.0, beta_HG_CEE = 0.0
#   For mergers, we assume that their final mass is M1init+M2init
#   The final period is set by the treatment of angular momentum during interaction, we ignore the effect of wind mass loss on the period.
#   We use the isotropic_reemission setting for the treatment of angular momentum.
#   For common envelope, the period is set in the alpha prescription
#   Rejuvenation of mass gainers and MSMS mergers is set by Tout97
#   HGMS mergers are not rejuvenated, but their lifetimes are adapted to the new mass
#
# Even though the full population synthesis accounts for the full mass range from 0.1 to 100.0 Msun, 
# I will only keep the stars with initial masses (Minit or M1init) between 2.0 and 100.0 Msun.
# I am ignoring single stars that died and binaries in which at least the primary died.
# I show dead secondaries as long as the primary is still alive
# For the star state: 1 - main-sequence star, 2 - stripped star, 3 - post main-sequence star, 4 - compact object, 51 - merger product in MS stage.
#
# Star_ID 	 Star_state_m1 	 Star_state_m2 	 Evolution 	 M1init 	 M2init 	 Pinit 	 Pcurrent 	 log_Teff_1 	 log_Teff_2 	 log_L_1 	 log_L_2 	 center_he4_1 	 center_he4_2 	 center_h1_1 	 center_h1_2 	 log_Lnuc_1 	 log_Lnuc_2 	 he_core_mass_1 	 he_core_mass_2 	 log_R_1 	 log_R_2 	 star_age_1 	 star_age_2 	 log_g_1 	 log_g_2 	 star_mass_1 	 star_mass_2 	 surface_n14_1 	 surface_n14_2 	 surface_c12_1 	 surface_c12_2 	 surface_o16_1 	 surface_o16_2 	 surf_avg_v_rot_1 	 surf_avg_v_rot_2 	 surface_h1_1 	 surface_h1_2 	 surface_he4_1 	 surface_he4_2 	 log_abs_mdot_1 	 log_abs_mdot_2
50244	1	1	strip_postHG	    2.64258	    2.35336	 2945.31702	 2945.31702 	    4.10367 	    4.07217 	    1.83768 	    1.63896 	    0.31538 	    0.29995 	    0.67866 	    0.69403 	    1.83801 	    1.63933 	    0.00000 	    0.00000 	    0.23476 	    0.19839 	 79986497.93091 	 80372023.39262 	    4.39046 	    4.41285 	    2.64524 	    2.35643 	    0.00009 	    0.00001 	    0.00031 	    0.00002 	    0.00068 	    0.00004 	    0.00000 	    0.00000 	    0.90770 	    0.99169 	    0.09094 	    0.00824 	  -13.21355 	  -16.50758
50277	1	1	strip_CEE_HG	    6.40609	    3.74222	  313.68075	  313.68075 	    4.32731 	    4.20257 	    3.19792 	    2.35837 	    0.32834 	    0.27455 	    0.66578 	    0.71943 	    3.19824 	    2.35895 	    0.00000 	    0.00000 	    0.46759 	    0.29730 	 12616978.46786 	 12726169.71923 	    4.30880 	    4.41600 	    6.40643 	    3.74203 	    0.00030 	    0.00014 	    0.00102 	    0.00054 	    0.00280 	    0.00095 	    0.00000 	    0.00000 	    0.74200 	    0.83434 	    0.25197 	    0.16371 	   -9.76758 	  -11.73971
50369	1	1	strip_RLOF_HG	    2.71551	    1.42754	    5.95709	    5.95709 	    4.11639 	    3.94544 	    1.86061 	    0.89241 	    0.28119 	    0.25886 	    0.71277 	    0.73494 	    1.86108 	    0.89223 	    0.00000 	    0.00000 	    0.22079 	    0.07859 	 35097765.00543 	 23888488.28989 	    4.43036 	    4.46298 	    2.71745 	    1.42475 	    0.00013 	   -0.00000 	    0.00047 	    0.00028 	    0.00094 	   -0.00053 	    0.00000 	    0.00000 	    0.86474 	    0.87071 	    0.13335 	    0.12960 	  -12.74229 	  -11.42060
50396	1	1	not_interacting	    3.98029	    0.44120	  546.05295	  546.05295 	    4.21163 	    3.79451 	    2.49176 	    0.09374 	    0.33092 	    0.25182 	    0.66318 	    0.74201 	    2.49207 	    0.10025 	    0.00000 	    0.00000 	    0.34587 	   -0.01889 	 37223137.02142 	 2640520.09250 	    4.34543 	    4.45334 	    3.97709 	    0.43361 	    0.00015 	    0.00029 	    0.00058 	    0.00132 	    0.00108 	    0.00279 	    0.00000 	    0.00000 	    0.82902 	    0.67419 	    0.16878 	    0.31926 	  -11.46473 	  -10.86237
50398	1	1	merger_HG	    5.22974	    0.55479	  187.46171	  187.46171 	    4.18844 	    3.81261 	    3.24623 	    0.19135 	    0.86406 	    0.25287 	    0.13010 	    0.74095 	    3.24690 	    0.19059 	    0.00000 	    0.00000 	    0.76949 	   -0.00628 	 88964987.36412 	 7559518.06840 	    3.61663 	    4.45168 	    5.22690 	    0.54774 	    0.00028 	    0.00016 	    0.00097 	    0.00115 	    0.00242 	    0.00138 	    0.00000 	    0.00000 	    0.75225 	    0.66577 	    0.24245 	    0.33101 	   -9.72664 	  -10.61993
50409	1	1	strip_RLOF_HG	    2.25658	    1.70064	    3.73297	    3.73297 	    4.06439 	    3.98607 	    1.55505 	    1.11237 	    0.27405 	    0.26388 	    0.71985 	    0.72992 	    1.55554 	    1.11246 	    0.00000 	    0.00000 	    0.17201 	    0.10731 	 40667229.63797 	 35165099.24761 	    4.44729 	    4.46220 	    2.25827 	    1.69917 	    0.00001 	    0.00001 	    0.00005 	    0.00016 	    0.00011 	   -0.00004 	    0.00000 	    0.00000 	    0.98351 	    0.91286 	    0.01629 	    0.08700 	  -14.93914 	  -11.72239
50460	1	 - 	 single 	   5.30764	 - 	 - 	 - 	    4.28057 	 - 	    2.95439 	 - 	    0.36873 	 - 	    0.62541 	 - 	    2.95469 	 - 	    0.00000 	 - 	    0.43932 	 - 	 27588233.25287 	 - 	    4.28392 	 - 	    5.30997 	 - 	    0.00019 	 - 	    0.00068 	 - 	    0.00146 	 - 	    0.00000 	 - 	    0.80249 	 - 	    0.19463 	 - 	  -10.46022 	 -
50544	1	1	merger_HG	    2.82394	    0.48320	    4.33365	    4.33365 	    4.12238 	    3.80141 	    1.93934 	    0.13254 	    0.31085 	    0.25234 	    0.68319 	    0.74148 	    1.93968 	    0.13212 	    0.00000 	    0.00000 	    0.24816 	   -0.01329 	 63835163.40708 	 5191795.78341 	    4.39190 	    4.45084 	    2.82404 	    0.47581 	    0.00010 	    0.00018 	    0.00037 	    0.00110 	    0.00065 	    0.00128 	    0.00000 	    0.00000 	    0.88581 	    0.68045 	    0.11286 	    0.31626 	  -12.71524 	  -10.69991
50551	51	0	merger_HG	    5.82843	    1.17073	   27.42673	   27.42673 	    4.25043 	    0.00000 	    3.34239 	    0.00000 	    0.74718 	    0.00000 	    0.24699 	    0.00000 	    3.34292 	    0.00000 	    0.00000 	    0.00000 	    0.69360 	    0.00000 	 63901916.63082 	    0.00000 	    3.81508 	    0.00000 	    5.81933 	    0.00000 	    0.00029 	    0.00000 	    0.00099 	    0.00000 	    0.00266 	    0.00000 	    0.00000 	    0.00000 	    0.74804 	    0.00000 	    0.24625 	    0.00000 	   -9.49163 	    0.00000
50649	1	1	strip_postHG	    2.30496	    1.51480	  484.31459	  484.31459 	    4.06889 	    3.95869 	    1.59411 	    0.96470 	    0.28246 	    0.26378 	    0.71147 	    0.73001 	    1.59454 	    0.96462 	    0.00000 	    0.00000 	    0.18252 	    0.08823 	 53806334.75615 	 38996191.78569 	    4.43542 	    4.46180 	    2.30734 	    1.51243 	    0.00002 	    0.00000 	    0.00006 	    0.00020 	    0.00012 	   -0.00012 	    0.00000 	    0.00000 	    0.97931 	    0.88999 	    0.02049 	    0.10992 	  -15.23342 	  -10.99318
50702	1	1	strip_postHG	    3.10321	    1.81270	  159.09974	  159.09974 	    4.14832 	    4.00215 	    2.08779 	    1.20396 	    0.30869 	    0.26780 	    0.68536 	    0.72601 	    2.08814 	    1.20419 	    0.00000 	    0.00000 	    0.27051 	    0.12094 	 49087841.31132 	 44967289.52593 	    4.38805 	    4.45818 	    3.10241 	    1.81178 	    0.00011 	    0.00001 	    0.00043 	    0.00008 	    0.00068 	    0.00001 	    0.00000 	    0.00000 	    0.86886 	    0.94317 	    0.12971 	    0.05672 	  -12.36498 	  -11.80628
50761	1	1	merger_MS	    2.07010	    0.33847	    1.18617	    1.18617 	    4.04001 	    3.79636 	    1.40671 	    0.11678 	    0.26541 	    0.25126 	    0.72843 	    0.74256 	    1.40712 	    0.08685 	    0.00000 	    0.00000 	    0.14659 	   -0.01108 	 30025487.28459 	    0.00000 	    4.46027 	    4.41640 	    2.07044 	    0.33037 	    0.00001 	    0.00028 	    0.00005 	    0.00103 	    0.00003 	    0.00249 	    0.00000 	    0.00000 	    0.96800 	    0.69923 	    0.03189 	    0.29464 	  -13.44868 	  -11.76799
50835	1	1	strip_RLOF_MS	    3.75737	    3.02857	    0.69493	    0.69493 	    4.19614 	    4.14264 	    2.40844 	    2.04523 	    0.33822 	    0.30225 	    0.65588 	    0.69179 	    2.40875 	    2.04560 	    0.00000 	    0.00000 	    0.33520 	    0.26059 	 46189625.78157 	 46066325.34308 	    4.34188 	    4.39741 	    3.75693 	    3.02652 	    0.00012 	    0.00013 	    0.00049 	    0.00050 	    0.00080 	    0.00091 	    0.00000 	    0.00000 	    0.84983 	    0.85651 	    0.14850 	    0.14162 	  -11.69010 	  -12.43197
50923	1	1	merger_MS	    2.56242	    0.54105	    1.31297	    1.31297 	    4.09633 	    3.81020 	    1.77951 	    0.17874 	    0.30290 	    0.25237 	    0.69111 	    0.74145 	    1.77987 	    0.17834 	    0.00000 	    0.00000 	    0.22035 	   -0.00777 	 69921796.44234 	 5068866.65812 	    4.40585 	    4.45180 	    2.56573 	    0.53394 	    0.00006 	    0.00018 	    0.00021 	    0.00108 	    0.00048 	    0.00128 	    0.00000 	    0.00000 	    0.93636 	    0.68595 	    0.06269 	    0.31079 	  -13.41680 	  -10.79085
50983	1	 - 	 single 	   6.65060	 - 	 - 	 - 	    4.33137 	 - 	    3.30992 	 - 	    0.40447 	 - 	    0.58969 	 - 	    3.31022 	 - 	    0.00000 	 - 	    0.51549 	 - 	 21298959.74460 	 - 	    4.22974 	 - 	    6.65052 	 - 	    0.00030 	 - 	    0.00102 	 - 	    0.00280 	 - 	    0.00000 	 - 	    0.74200 	 - 	    0.25197 	 - 	   -9.53805 	 -
51020	1	1	strip_postHG	    2.14577	    1.70633	  136.67498	  136.67498 	    4.04876 	    3.98682 	    1.47214 	    1.11887 	    0.27634 	    0.26629 	    0.71754 	    0.72751 	    1.47258 	    1.11895 	    0.00000 	    0.00000 	    0.16180 	    0.10906 	 50597482.82037 	 44076206.41573 	    4.44555 	    4.45987 	    2.14648 	    1.70489 	    0.00000 	    0.00001 	    0.00000 	    0.00012 	    0.00000 	   -0.00000 	    0.00000 	    0.00000 	    0.99480 	    0.92224 	    0.00519 	    0.07762 	  -14.79077 	  -11.38805
51047	1	1	strip_postHG	    2.21026	    2.16387	 2897.15350	 2897.15350 	    4.05842 	    4.05199 	    1.52209 	    1.48483 	    0.27417 	    0.27312 	    0.71971 	    0.72075 	    1.52257 	    1.48529 	    0.00000 	    0.00000 	    0.16746 	    0.16170 	 42617719.06761 	 42942887.49398 	    4.44761 	    4.44950 	    2.21129 	    2.16466 	    0.00000 	    0.00000 	    0.00000 	    0.00001 	    0.00000 	    0.00000 	    0.00000 	    0.00000 	    0.99926 	    0.99468 	    0.00074 	    0.00531 	  -15.35750 	  -14.72595
51075	1	1	strip_postHG	    2.00285	    0.98511	 2711.90474	 2711.90474 	    4.03126 	    3.87789 	    1.35026 	    0.53467 	    0.25966 	    0.25310 	    0.73416 	    0.74072 	    1.35059 	    0.53418 	    0.00000 	    0.00000 	    0.13588 	    0.03481 	 17663663.32873 	 6187911.95448 	    4.46776 	    4.45876 	    2.00286 	    0.98016 	    0.00003 	    0.00015 	    0.00018 	    0.00098 	    0.00013 	    0.00128 	    0.00000 	    0.00000 	    0.92639 	    0.71637 	    0.07324 	    0.28075 	  -13.10092 	  -11.35443
51106	1	1	strip_postHG	    4.37113	    2.64857	  379.03417	  379.03417 	    4.22123 	    4.10456 	    2.75149 	    1.84010 	    0.49421 	    0.31334 	    0.49994 	    0.68069 	    2.75182 	    1.84044 	    0.00000 	    0.00000 	    0.45654 	    0.23419 	 77129384.21947 	 77072744.36599 	    4.16506 	    4.39262 	    4.37133 	    2.65119 	    0.00018 	    0.00009 	    0.00066 	    0.00031 	    0.00141 	    0.00070 	    0.00000 	    0.00000 	    0.81534 	    0.90712 	    0.18179 	    0.09149 	  -10.88339 	  -13.18033
51178	1	1	merger_MS	    2.34042	    1.36214	    0.56755	    0.56755 	    4.07519 	    3.93565 	    1.61471 	    0.84013 	    0.27382 	    0.25844 	    0.72009 	    0.73535 	    1.61521 	    0.83986 	    0.00000 	    0.00000 	    0.18023 	    0.07203 	 37136831.59101 	 23268766.21184 	    4.44672 	    4.46254 	    2.34331 	    1.35902 	    0.00004 	   -0.00000 	    0.00014 	    0.00031 	    0.00030 	   -0.00056 	    0.00000 	    0.00000 	    0.95501 	    0.86061 	    0.04445 	    0.13970 	  -14.18189 	  -11.27282
51180	1	1	not_interacting	    2.01674	    0.79421	 1226.52701	 1226.52701 	    4.03228 	    3.84893 	    1.36423 	    0.38237 	    0.26510 	    0.25300 	    0.72873 	    0.74082 	    1.36459 	    0.38175 	    0.00000 	    0.00000 	    0.14081 	    0.01658 	 30930115.31763 	 6796392.15015 	    4.46076 	    4.45562 	    2.01681 	    0.78833 	    0.00001 	    0.00016 	    0.00007 	    0.00106 	    0.00003 	    0.00132 	    0.00000 	    0.00000 	    0.95950 	    0.69393 	    0.04038 	    0.30304 	  -13.15458 	  -11.02859
51264	1	1	not_interacting	    2.01772	    0.24782	   97.10167	   97.10167 	    4.02948 	    3.78340 	    1.37384 	    0.04932 	    0.28247 	    0.25120 	    0.71141 	    0.74263 	    1.37421 	    0.01777 	    0.00000 	    0.00000 	    0.15122 	   -0.01889 	 72413857.52271 	    0.00000 	    4.44016 	    4.41322 	    2.01780 	    0.23929 	    0.00000 	    0.00028 	    0.00001 	    0.00105 	    0.00000 	    0.00253 	    0.00000 	    0.00000 	    0.98718 	    0.69403 	    0.01280 	    0.29970 	  -13.24478 	  -11.69340
51284	1	1	strip_RLOF_HG	    3.68481	    1.89784	    6.07687	    6.07687 	    4.19903 	    4.01599 	    2.33501 	    1.26528 	    0.27349 	    0.25684 	    0.72048 	    0.73698 	    2.33560 	    1.26543 	    0.00000 	    0.00000 	    0.29271 	    0.12392 	 12508881.04867 	 12021812.70354 	    4.41877 	    4.46988 	    3.68533 	    1.89733 	    0.00014 	    0.00006 	    0.00054 	    0.00032 	    0.00096 	    0.00023 	    0.00000 	    0.00000 	    0.83383 	    0.88852 	    0.16420 	    0.11083 	  -11.76787 	  -12.83465
51296	1	1	strip_postHG	    3.21899	    1.98055	 3100.73460	 3100.73460 	    4.15096 	    4.02284 	    2.20149 	    1.34931 	    0.38758 	    0.29218 	    0.60654 	    0.70172 	    2.20179 	    1.34965 	    0.00000 	    0.00000 	    0.32209 	    0.15224 	 99485973.82555 	 98490648.38034 	    4.30115 	    4.43040 	    3.22007 	    1.98045 	    0.00012 	    0.00000 	    0.00049 	    0.00002 	    0.00076 	    0.00000 	    0.00000 	    0.00000 	    0.86086 	    0.98156 	    0.13751 	    0.01841 	  -12.08729 	  -12.44299
51398	1	1	not_interacting	    3.11939	    0.61787	  617.49546	  617.49546 	    4.14585 	    3.82238 	    2.12290 	    0.24267 	    0.34800 	    0.25338 	    0.64610 	    0.74043 	    2.12320 	    0.24187 	    0.00000 	    0.00000 	    0.29301 	   -0.00016 	 79295540.33180 	 9811254.94161 	    4.34533 	    4.45253 	    3.11883 	    0.61114 	    0.00013 	    0.00016 	    0.00052 	    0.00120 	    0.00087 	    0.00101 	    0.00000 	    0.00000 	    0.85701 	    0.67253 	    0.14114 	    0.32475 	  -12.23795 	  -10.50829
51425	1	1	strip_RLOF_HG	    3.31044	    2.16862	    7.49941	    7.49941 	    4.16195 	    4.05001 	    2.22480 	    1.49634 	    0.35422 	    0.28782 	    0.63989 	    0.70610 	    2.22509 	    1.49674 	    0.00000 	    0.00000 	    0.31176 	    0.17141 	 72066739.52422 	 72467661.02916 	    4.33451 	    4.43107 	    3.31286 	    2.16943 	    0.00014 	    0.00000 	    0.00056 	    0.00000 	    0.00097 	    0.00000 	    0.00000 	    0.00000 	    0.84532 	    0.99691 	    0.15263 	    0.00308 	  -11.98292 	  -16.40148
51455	1	 - 	 single 	   6.48602	 - 	 - 	 - 	    4.32499 	 - 	    3.27532 	 - 	    0.40872 	 - 	    0.58543 	 - 	    3.27562 	 - 	    0.00000 	 - 	    0.51094 	 - 	 23115564.69851 	 - 	    4.22748 	 - 	    6.48467 	 - 	    0.00030 	 - 	    0.00102 	 - 	    0.00280 	 - 	    0.00000 	 - 	    0.74200 	 - 	    0.25197 	 - 	   -9.60640 	 -
51506	1	 - 	 single 	   6.48547	 - 	 - 	 - 	    4.28866 	 - 	    3.46521 	 - 	    0.69145 	 - 	    0.30272 	 - 	    3.46567 	 - 	    0.00000 	 - 	    0.67854 	 - 	 47865528.76439 	 - 	    3.89159 	 - 	    6.47443 	 - 	    0.00030 	 - 	    0.00102 	 - 	    0.00280 	 - 	    0.00000 	 - 	    0.74200 	 - 	    0.25197 	 - 	   -9.22489 	 -
51554	1	1	strip_RLOF_HG	    7.77156	    6.51162	   10.55383	   10.55383 	    4.33163 	    4.31792 	    3.71392 	    3.34715 	    0.68324 	    0.50222 	    0.31093 	    0.49194 	    3.71437 	    3.34749 	    0.00000 	    0.00000 	    0.71697 	    0.56100 	 33041731.89605 	 32996448.75089 	    3.89202 	    4.12892 	    7.73749 	    6.50739 	    0.00030 	    0.00030 	    0.00102 	    0.00102 	    0.00280 	    0.00280 	    0.00000 	    0.00000 	    0.74200 	    0.74200 	    0.25197 	    0.25197 	   -8.73162 	   -9.45746
51578	1	 - 	 single 	   5.02249	 - 	 - 	 - 	    4.25274 	 - 	    2.98472 	 - 	    0.52750 	 - 	    0.46666 	 - 	    2.98507 	 - 	    0.00000 	 - 	    0.51015 	 - 	 61662623.06809 	 - 	    4.11830 	 - 	    5.02377 	 - 	    0.00022 	 - 	    0.00078 	 - 	    0.00181 	 - 	    0.00000 	 - 	    0.78966 	 - 	    0.20663 	 - 	  -10.31619 	 -
51595	1	1	merger_HG	    7.19395	    1.90454	   98.97523	   98.97523 	    4.35322 	    4.01709 	    3.36643 	    1.27009 	    0.33328 	    0.25603 	    0.66085 	    0.73779 	    3.36674 	    1.27023 	    0.00000 	    0.00000 	    0.50004 	    0.12412 	 10516568.75348 	 9771963.75970 	    4.29415 	    4.47087 	    7.19012 	    1.90407 	    0.00030 	    0.00007 	    0.00102 	    0.00037 	    0.00280 	    0.00031 	    0.00000 	    0.00000 	    0.74200 	    0.87933 	    0.25197 	    0.11986 	   -9.43382 	  -12.87784
51642	1	1	strip_postHG	    2.47373	    1.67140	  200.36254	  200.36254 	    4.09746 	    3.98196 	    1.69779 	    1.08147 	    0.25479 	    0.25306 	    0.73904 	    0.74077 	    1.69846 	    1.08149 	    0.00000 	    0.00000 	    0.17723 	    0.10007 	 3426275.17939 	 2666956.85095 	    4.47724 	    4.47060 	    2.47777 	    1.66979 	    0.00014 	    0.00016 	    0.00056 	    0.00073 	    0.00108 	    0.00117 	    0.00000 	    0.00000 	    0.84250 	    0.79348 	    0.15534 	    0.20396 	  -13.04588 	  -12.56775
51753	1	1	merger_HG	    3.95611	    1.15448	   45.12774	   45.12774 	    4.20476 	    3.90469 	    2.52776 	    0.67569 	    0.39473 	    0.25954 	    0.59941 	    0.73424 	    2.52806 	    0.67508 	    0.00000 	    0.00000 	    0.37763 	    0.05172 	 63934533.59212 	 30122904.21478 	    4.27922 	    4.46007 	    3.95312 	    1.15036 	    0.00014 	   -0.00002 	    0.00055 	    0.00030 	    0.00096 	   -0.00086 	    0.00000 	    0.00000 	    0.83758 	    0.85047 	    0.16043 	    0.15018 	  -11.43128 	  -10.55630
51773	1	1	strip_postHG	    2.26000	    0.95034	  205.96798	  205.96798 	    4.06030 	    3.87395 	    1.57210 	    0.51281 	    0.30014 	    0.25770 	    0.69383 	    0.73608 	    1.57246 	    0.51193 	    0.00000 	    0.00000 	    0.18870 	    0.03176 	 88283122.12369 	 27294423.12645 	    4.41454 	    4.45766 	    2.26173 	    0.94523 	    0.00000 	   -0.00002 	    0.00001 	    0.00036 	    0.00001 	   -0.00101 	    0.00000 	    0.00000 	    0.99693 	    0.81780 	    0.00304 	    0.18297 	  -19.29300 	   -9.96966
51782	1	1	strip_RLOF_MS	    2.82516	    2.40327	    1.96608	    1.96608 	    4.12555 	    4.08252 	    1.92544 	    1.66131 	    0.28828 	    0.27708 	    0.70571 	    0.71684 	    1.92586 	    1.66179 	    0.00000 	    0.00000 	    0.23489 	    0.18887 	 39906845.15961 	 40033541.93197 	    4.41863 	    4.44136 	    2.82525 	    2.40705 	    0.00011 	    0.00005 	    0.00042 	    0.00017 	    0.00077 	    0.00041 	    0.00000 	    0.00000 	    0.87220 	    0.94268 	    0.12623 	    0.05659 	  -12.69897 	  -13.74661
51804	1	1	not_interacting	    3.03053	    0.81137	 2818.99118	 2818.99118 	    4.14397 	    3.85170 	    2.04071 	    0.39695 	    0.29374 	    0.25347 	    0.70027 	    0.74034 	    2.04110 	    0.39629 	    0.00000 	    0.00000 	    0.25567 	    0.01834 	 38448282.28123 	 8988929.60672 	    4.40753 	    4.45566 	    3.02852 	    0.80557 	    0.00015 	    0.00016 	    0.00056 	    0.00111 	    0.00112 	    0.00099 	    0.00000 	    0.00000 	    0.84191 	    0.69706 	    0.15576 	    0.30036 	  -12.33578 	  -10.86970
51841	1	1	strip_RLOF_HG	    5.44861	    2.97617	    3.23548	    3.23548 	    4.29989 	    4.14918 	    2.91623 	    1.99002 	    0.25900 	    0.25435 	    0.73491 	    0.73949 	    2.91748 	    1.99121 	    0.00000 	    0.00000 	    0.38159 	    0.21990 	 1637596.83462 	 1791518.75673 	    4.41125 	    4.47129 	    5.45183 	    2.97372 	    0.00023 	    0.00020 	    0.00083 	    0.00076 	    0.00201 	    0.00160 	    0.00000 	    0.00000 	    0.77450 	    0.79770 	    0.22142 	    0.19898 	  -10.41803 	  -12.32801
51868	1	1	strip_postHG	    2.50661	    2.26660	 1405.78643	 1405.78643 	    4.09955 	    4.07007 	    1.71983 	    1.55421 	    0.25883 	    0.25758 	    0.73502 	    0.73625 	    1.72060 	    1.55478 	    0.00000 	    0.00000 	    0.18408 	    0.16022 	 9422143.74581 	 9342670.52353 	    4.46905 	    4.47277 	    2.51038 	    2.26843 	    0.00011 	    0.00008 	    0.00042 	    0.00029 	    0.00075 	    0.00059 	    0.00000 	    0.00000 	    0.87320 	    0.91170 	    0.12529 	    0.08721 	  -13.09783 	  -13.58740
51872	1	1	strip_postHG	    4.14351	    2.63111	  679.97549	  679.97549 	    4.21796 	    4.10550 	    2.58741 	    1.81567 	    0.37866 	    0.29210 	    0.61547 	    0.70189 	    2.58770 	    1.81607 	    0.00000 	    0.00000 	    0.38104 	    0.22009 	 51841213.47444 	 52006708.31722 	    4.29249 	    4.41789 	    4.14091 	    2.63386 	    0.00013 	    0.00010 	    0.00050 	    0.00035 	    0.00084 	    0.00077 	    0.00000 	    0.00000 	    0.84314 	    0.89689 	    0.15513 	    0.10160 	  -11.30387 	  -12.98662
51880	1	1	strip_postHG	    4.83376	    4.42769	  390.58422	  390.58422 	    4.25968 	    4.23937 	    2.79638 	    2.65214 	    0.34243 	    0.32490 	    0.65169 	    0.66920 	    2.79669 	    2.65247 	    0.00000 	    0.00000 	    0.40209 	    0.37059 	 27014123.42147 	 26956949.61426 	    4.31785 	    4.34287 	    4.83606 	    4.42910 	    0.00015 	    0.00013 	    0.00057 	    0.00050 	    0.00111 	    0.00085 	    0.00000 	    0.00000 	    0.82386 	    0.84142 	    0.17396 	    0.15686 	  -10.85849 	  -11.21415
51886	1	1	not_interacting	    2.74744	    0.32298	 1002.13790	 1002.13790 	    4.11970 	    3.79415 	    1.87730 	    0.10525 	    0.27969 	    0.25125 	    0.71427 	    0.74257 	    1.87778 	    0.07505 	    0.00000 	    0.00000 	    0.22251 	   -0.01241 	 32466795.30719 	    0.00000 	    4.43172 	    4.41586 	    2.74885 	    0.31481 	    0.00014 	    0.00028 	    0.00051 	    0.00104 	    0.00112 	    0.00250 	    0.00000 	    0.00000 	    0.85610 	    0.69834 	    0.14161 	    0.29550 	  -12.69747 	  -11.75524
51970	1	 - 	 single 	   5.42826	 - 	 - 	 - 	    4.24586 	 - 	    3.20673 	 - 	    0.69150 	 - 	    0.30267 	 - 	    3.20720 	 - 	    0.00000 	 - 	    0.63490 	 - 	 69356977.57461 	 - 	    3.90255 	 - 	    5.42684 	 - 	    0.00027 	 - 	    0.00092 	 - 	    0.00236 	 - 	    0.00000 	 - 	    0.76457 	 - 	    0.23046 	 - 	   -9.79648 	 -
51975	1	1	not_interacting	    2.61812	    0.99708	 1016.05486	 1016.05486 	    4.10357 	    3.88049 	    1.80952 	    0.54854 	    0.29526 	    0.25632 	    0.69874 	    0.73748 	    1.80990 	    0.54773 	    0.00000 	    0.00000 	    0.22088 	    0.03656 	 56688323.97900 	 20499211.31971 	    4.41413 	    4.45775 	    2.62098 	    0.99218 	    0.00008 	    0.00001 	    0.00028 	    0.00052 	    0.00058 	   -0.00058 	    0.00000 	    0.00000 	    0.91259 	    0.80426 	    0.08627 	    0.19589 	  -13.11784 	  -10.67004
51983	1	1	merger_HG	    2.27166	    1.06719	   46.04042	   46.04042 	    4.06911 	    3.89046 	    1.56029 	    0.60093 	    0.26283 	    0.25360 	    0.73102 	    0.74022 	    1.56087 	    0.60045 	    0.00000 	    0.00000 	    0.16519 	    0.04281 	 19301264.12068 	 7901701.52819 	    4.46378 	    4.45980 	    2.27356 	    1.06264 	    0.00004 	    0.00015 	    0.00014 	    0.00098 	    0.00028 	    0.00095 	    0.00000 	    0.00000 	    0.95106 	    0.72949 	    0.04842 	    0.26811 	  -13.79996 	  -11.34753
52009	1	1	merger_HG	    6.75636	    0.78482	    8.68571	    8.68571 	    4.32349 	    3.84751 	    3.41967 	    0.37488 	    0.53046 	    0.25299 	    0.46370 	    0.74083 	    3.42001 	    0.37426 	    0.00000 	    0.00000 	    0.58611 	    0.01568 	 32908517.02757 	 6826312.29114 	    4.09473 	    4.45547 	    6.75017 	    0.77890 	    0.00030 	    0.00016 	    0.00102 	    0.00106 	    0.00280 	    0.00132 	    0.00000 	    0.00000 	    0.74200 	    0.69282 	    0.25197 	    0.30414 	   -9.31239 	  -11.01256
